set term gnuplot size 112,112
set grid back
unset key
-0.215205 0.70394
-0.215033 0.703219
-0.214861 0.702498
-0.214689 0.701778
-0.214517 0.701058
-0.214345 0.700338
-0.214173 0.699619
-0.214001 0.6989
-0.213829 0.698182
-0.213657 0.697464
-0.213485 0.696746
-0.213313 0.696029
-0.213141 0.695312
-0.212969 0.694596
-0.212797 0.69388
-0.212626 0.693164
-0.212454 0.692449
-0.212282 0.691734
-0.21211 0.69102
-0.211938 0.690306
-0.211767 0.689592
-0.211595 0.688879
-0.211424 0.688166
-0.211252 0.687454
-0.21108 0.686742
-0.210909 0.68603
-0.210737 0.685319
-0.210566 0.684608
-0.210394 0.683898
-0.210223 0.683188
-0.210052 0.682478
-0.20988 0.681769
-0.209709 0.68106
-0.209538 0.680352
-0.209366 0.679644
-0.209195 0.678936
-0.209024 0.678229
-0.208853 0.677522
-0.208681 0.676816
-0.20851 0.67611
-0.208339 0.675405
-0.208168 0.6747
-0.207997 0.673995
-0.207826 0.673291
-0.207655 0.672587
-0.207484 0.671884
-0.207313 0.671181
-0.207142 0.670478
-0.206972 0.669776
-0.206801 0.669074
-0.20663 0.668373
-0.206459 0.667672
-0.206289 0.666971
-0.206118 0.666271
-0.205947 0.665572
-0.205777 0.664872
-0.205606 0.664174
-0.205436 0.663475
-0.205265 0.662777
-0.205095 0.66208
-0.204924 0.661383
-0.204754 0.660686
-0.204584 0.65999
-0.204413 0.659294
-0.204243 0.658598
-0.204073 0.657903
-0.203903 0.657209
-0.203733 0.656514
-0.203562 0.655821
-0.203392 0.655127
-0.203222 0.654434
-0.203052 0.653742
-0.202882 0.65305
-0.202712 0.652358
-0.202543 0.651667
-0.202373 0.650976
-0.202203 0.650286
-0.202033 0.649596
-0.201863 0.648906
-0.201694 0.648217
-0.201524 0.647529
-0.201354 0.64684
-0.201185 0.646153
-0.201015 0.645465
-0.200846 0.644778
-0.200676 0.644092
-0.200507 0.643406
-0.200338 0.64272
-0.200168 0.642035
-0.199999 0.64135
-0.19983 0.640666
-0.199661 0.639982
-0.199491 0.639298
-0.199322 0.638615
-0.199153 0.637933
-0.198984 0.637251
-0.198815 0.636569
-0.198646 0.635888
-0.198477 0.635207
-0.198309 0.634526
-0.19814 0.633846
-0.197971 0.633167
-0.197802 0.632488
-0.197634 0.631809
-0.197465 0.631131
-0.197296 0.630453
-0.197128 0.629776
-0.196959 0.629099
-0.196791 0.628422
-0.196623 0.627746
-0.196454 0.62707
-0.196286 0.626395
-0.196118 0.625721
-0.19595 0.625046
-0.195781 0.624372
-0.195613 0.623699
-0.195445 0.623026
-0.195277 0.622354
-0.195109 0.621682
-0.194941 0.62101
-0.194773 0.620339
-0.194606 0.619668
-0.194438 0.618998
-0.19427 0.618328
-0.194102 0.617658
-0.193935 0.616989
-0.193767 0.616321
-0.1936 0.615653
-0.193432 0.614985
-0.193265 0.614318
-0.193097 0.613651
-0.19293 0.612985
-0.192763 0.612319
-0.192596 0.611654
-0.192428 0.610989
-0.192261 0.610324
-0.192094 0.60966
-0.191927 0.608997
-0.19176 0.608334
-0.191593 0.607671
-0.191426 0.607009
-0.19126 0.606347
-0.191093 0.605686
-0.190926 0.605025
-0.19076 0.604364
-0.190593 0.603705
-0.190426 0.603045
-0.19026 0.602386
-0.190093 0.601727
-0.189927 0.601069
-0.189761 0.600411
-0.189594 0.599754
-0.189428 0.599097
-0.189262 0.598441
-0.189096 0.597785
-0.18893 0.59713
-0.188764 0.596475
-0.188598 0.59582
-0.188432 0.595166
-0.188266 0.594513
-0.1881 0.59386
-0.187935 0.593207
-0.187769 0.592555
-0.187604 0.591903
-0.187438 0.591252
-0.187272 0.590601
-0.187107 0.58995
-0.186942 0.589301
-0.186776 0.588651
-0.186611 0.588002
-0.186446 0.587354
-0.186281 0.586705
-0.186116 0.586058
-0.185951 0.585411
-0.185786 0.584764
-0.185621 0.584118
-0.185456 0.583472
-0.185291 0.582827
-0.185126 0.582182
-0.184962 0.581538
-0.184797 0.580894
-0.184633 0.58025
-0.184468 0.579607
-0.184304 0.578965
-0.184139 0.578323
-0.183975 0.577681
-0.183811 0.57704
-0.183647 0.576399
-0.183482 0.575759
-0.183318 0.575119
-0.183154 0.57448
-0.18299 0.573841
-0.182827 0.573203
-0.182663 0.572565
-0.182499 0.571928
-0.182335 0.571291
-0.182172 0.570655
-0.182008 0.570019
-0.181845 0.569383
-0.181681 0.568748
-0.181518 0.568114
-0.181355 0.567479
-0.181191 0.566846
-0.181028 0.566213
-0.180865 0.56558
-0.180702 0.564948
-0.180539 0.564316
-0.180376 0.563685
-0.180213 0.563054
-0.180051 0.562424
-0.179888 0.561794
-0.179725 0.561165
-0.179563 0.560536
-0.1794 0.559907
-0.179238 0.559279
-0.179075 0.558652
-0.178913 0.558025
-0.178751 0.557398
-0.178589 0.556772
-0.178426 0.556147
-0.178264 0.555522
-0.178102 0.554897
-0.17794 0.554273
-0.177779 0.553649
-0.177617 0.553026
-0.177455 0.552403
-0.177294 0.551781
-0.177132 0.551159
-0.17697 0.550538
-0.176809 0.549917
-0.176648 0.549297
-0.176486 0.548677
-0.176325 0.548058
-0.176164 0.547439
-0.176003 0.54682
-0.175842 0.546203
-0.175681 0.545585
-0.17552 0.544968
-0.175359 0.544352
-0.175199 0.543736
-0.175038 0.54312
-0.174877 0.542505
-0.174717 0.541891
-0.174556 0.541277
-0.174396 0.540663
-0.174236 0.54005
-0.174075 0.539437
-0.173915 0.538825
-0.173755 0.538213
-0.173595 0.537602
-0.173435 0.536992
-0.173275 0.536381
-0.173116 0.535772
-0.172956 0.535162
-0.172796 0.534554
-0.172637 0.533945
-0.172477 0.533338
-0.172318 0.53273
-0.172158 0.532123
-0.171999 0.531517
-0.17184 0.530911
-0.171681 0.530306
-0.171522 0.529701
-0.171363 0.529097
-0.171204 0.528493
-0.171045 0.527889
-0.170886 0.527287
-0.170728 0.526684
-0.170569 0.526082
-0.170411 0.525481
-0.170252 0.52488
-0.170094 0.524279
-0.169935 0.523679
-0.169777 0.52308
-0.169619 0.522481
-0.169461 0.521882
-0.169303 0.521284
-0.169145 0.520687
-0.168987 0.52009
-0.16883 0.519493
-0.168672 0.518897
-0.168514 0.518301
-0.168357 0.517706
-0.168199 0.517112
-0.168042 0.516518
-0.167885 0.515924
-0.167728 0.515331
-0.16757 0.514738
-0.167413 0.514146
-0.167256 0.513555
-0.1671 0.512963
-0.166943 0.512373
-0.166786 0.511783
-0.166629 0.511193
-0.166473 0.510604
-0.166316 0.510015
-0.16616 0.509427
-0.166004 0.508839
-0.165847 0.508252
-0.165691 0.507665
-0.165535 0.507079
-0.165379 0.506493
-0.165223 0.505908
-0.165068 0.505323
-0.164912 0.504739
-0.164756 0.504155
-0.164601 0.503572
-0.164445 0.502989
-0.16429 0.502407
-0.164134 0.501825
-0.163979 0.501244
-0.163824 0.500663
-0.163669 0.500083
-0.163514 0.499503
-0.163359 0.498924
-0.163204 0.498345
-0.163049 0.497767
-0.162895 0.497189
-0.16274 0.496612
-0.162586 0.496035
-0.162431 0.495459
-0.162277 0.494883
-0.162123 0.494308
-0.161968 0.493733
-0.161814 0.493159
-0.16166 0.492585
-0.161506 0.492012
-0.161353 0.491439
-0.161199 0.490867
-0.161045 0.490295
-0.160892 0.489724
-0.160738 0.489153
-0.160585 0.488583
-0.160432 0.488013
-0.160278 0.487444
-0.160125 0.486875
-0.159972 0.486307
-0.159819 0.485739
-0.159666 0.485172
-0.159514 0.484605
-0.159361 0.484039
-0.159208 0.483473
-0.159056 0.482908
-0.158903 0.482343
-0.158751 0.481779
-0.158599 0.481215
-0.158447 0.480652
-0.158295 0.480089
-0.158143 0.479527
-0.157991 0.478965
-0.157839 0.478404
-0.157687 0.477843
-0.157536 0.477283
-0.157384 0.476723
-0.157233 0.476164
-0.157081 0.475605
-0.15693 0.475047
-0.156779 0.474489
-0.156628 0.473932
-0.156477 0.473375
-0.156326 0.472819
-0.156175 0.472263
-0.156024 0.471708
-0.155874 0.471153
-0.155723 0.470599
-0.155573 0.470046
-0.155423 0.469492
-0.155272 0.46894
-0.155122 0.468388
-0.154972 0.467836
-0.154822 0.467285
-0.154672 0.466734
-0.154522 0.466184
-0.154373 0.465635
-0.154223 0.465085
-0.154074 0.464537
-0.153924 0.463989
-0.153775 0.463441
-0.153626 0.462894
-0.153476 0.462348
-0.153327 0.461801
-0.153178 0.461256
-0.15303 0.460711
-0.152881 0.460166
-0.152732 0.459622
-0.152583 0.459079
-0.152435 0.458536
-0.152287 0.457993
-0.152138 0.457451
-0.15199 0.45691
-0.151842 0.456369
-0.151694 0.455828
-0.151546 0.455288
-0.151398 0.454749
-0.151251 0.45421
-0.151103 0.453672
-0.150955 0.453134
-0.150808 0.452596
-0.150661 0.452059
-0.150513 0.451523
-0.150366 0.450987
-0.150219 0.450452
-0.150072 0.449917
-0.149925 0.449383
-0.149779 0.448849
-0.149632 0.448315
-0.149485 0.447783
-0.149339 0.44725
-0.149193 0.446719
-0.149046 0.446187
-0.1489 0.445656
-0.148754 0.445126
-0.148608 0.444596
-0.148462 0.444067
-0.148316 0.443539
-0.148171 0.44301
-0.148025 0.442483
-0.14788 0.441955
-0.147734 0.441429
-0.147589 0.440903
-0.147444 0.440377
-0.147299 0.439852
-0.147154 0.439327
-0.147009 0.438803
-0.146864 0.43828
-0.146719 0.437756
-0.146575 0.437234
-0.14643 0.436712
-0.146286 0.43619
-0.146142 0.435669
-0.145997 0.435149
-0.145853 0.434629
-0.145709 0.434109
-0.145565 0.43359
-0.145422 0.433072
-0.145278 0.432554
-0.145134 0.432036
-0.144991 0.431519
-0.144848 0.431003
-0.144704 0.430487
-0.144561 0.429972
-0.144418 0.429457
-0.144275 0.428943
-0.144132 0.428429
-0.143989 0.427915
-0.143847 0.427403
-0.143704 0.42689
-0.143562 0.426379
-0.143419 0.425867
-0.143277 0.425357
-0.143135 0.424846
-0.142993 0.424337
-0.142851 0.423827
-0.142709 0.423319
-0.142568 0.422811
-0.142426 0.422303
-0.142284 0.421796
-0.142143 0.421289
-0.142002 0.420783
-0.14186 0.420277
-0.141719 0.419772
-0.141578 0.419268
-0.141437 0.418764
-0.141297 0.41826
-0.141156 0.417757
-0.141015 0.417255
-0.140875 0.416753
-0.140735 0.416251
-0.140594 0.41575
-0.140454 0.41525
-0.140314 0.41475
-0.140174 0.41425
-0.140034 0.413752
-0.139895 0.413253
-0.139755 0.412755
-0.139615 0.412258
-0.139476 0.411761
-0.139337 0.411265
-0.139197 0.410769
-0.139058 0.410274
-0.138919 0.409779
-0.138781 0.409285
-0.138642 0.408791
-0.138503 0.408298
-0.138365 0.407805
-0.138226 0.407313
-0.138088 0.406821
-0.137949 0.40633
-0.137811 0.40584
-0.137673 0.405349
-0.137535 0.40486
-0.137398 0.404371
-0.13726 0.403882
-0.137122 0.403394
-0.136985 0.402907
-0.136847 0.40242
-0.13671 0.401933
-0.136573 0.401447
-0.136436 0.400962
-0.136299 0.400477
-0.136162 0.399992
-0.136026 0.399508
-0.135889 0.399025
-0.135752 0.398542
-0.135616 0.39806
-0.13548 0.397578
-0.135344 0.397097
-0.135208 0.396616
-0.135072 0.396136
-0.134936 0.395656
-0.1348 0.395177
-0.134664 0.394698
-0.134529 0.39422
-0.134394 0.393742
-0.134258 0.393265
-0.134123 0.392788
-0.133988 0.392312
-0.133853 0.391836
-0.133718 0.391361
-0.133584 0.390887
-0.133449 0.390413
-0.133314 0.389939
-0.13318 0.389466
-0.133046 0.388994
-0.132912 0.388522
-0.132778 0.38805
-0.132644 0.387579
-0.13251 0.387109
-0.132376 0.386639
-0.132242 0.386169
-0.132109 0.385701
-0.131976 0.385232
-0.131842 0.384764
-0.131709 0.384297
-0.131576 0.38383
-0.131443 0.383364
-0.13131 0.382898
-0.131178 0.382433
-0.131045 0.381968
-0.130913 0.381504
-0.13078 0.38104
-0.130648 0.380577
-0.130516 0.380114
-0.130384 0.379652
-0.130252 0.379191
-0.13012 0.378729
-0.129989 0.378269
-0.129857 0.377809
-0.129726 0.377349
-0.129594 0.37689
-0.129463 0.376432
-0.129332 0.375974
-0.129201 0.375516
-0.12907 0.375059
-0.128939 0.374603
-0.128809 0.374147
-0.128678 0.373691
-0.128548 0.373237
-0.128417 0.372782
-0.128287 0.372328
-0.128157 0.371875
-0.128027 0.371422
-0.127897 0.37097
-0.127768 0.370518
-0.127638 0.370067
-0.127509 0.369616
-0.127379 0.369166
-0.12725 0.368716
-0.127121 0.368267
-0.126992 0.367818
-0.126863 0.36737
-0.126734 0.366922
-0.126606 0.366475
-0.126477 0.366029
-0.126349 0.365583
-0.12622 0.365137
-0.126092 0.364692
-0.125964 0.364247
-0.125836 0.363803
-0.125708 0.36336
-0.12558 0.362917
-0.125453 0.362474
-0.125325 0.362032
-0.125198 0.361591
-0.125071 0.36115
-0.124944 0.36071
-0.124817 0.36027
-0.12469 0.359831
-0.124563 0.359392
-0.124436 0.358953
-0.12431 0.358516
-0.124183 0.358078
-0.124057 0.357642
-0.123931 0.357205
-0.123805 0.35677
-0.123679 0.356334
-0.123553 0.3559
-0.123427 0.355465
-0.123302 0.355032
-0.123176 0.354599
-0.123051 0.354166
-0.122926 0.353734
-0.122801 0.353302
-0.122676 0.352871
-0.122551 0.352441
-0.122426 0.352011
-0.122301 0.351581
-0.122177 0.351152
-0.122052 0.350724
-0.121928 0.350296
-0.121804 0.349868
-0.12168 0.349441
-0.121556 0.349015
-0.121432 0.348589
-0.121309 0.348163
-0.121185 0.347739
-0.121062 0.347314
-0.120938 0.34689
-0.120815 0.346467
-0.120692 0.346044
-0.120569 0.345622
-0.120447 0.3452
-0.120324 0.344779
-0.120201 0.344358
-0.120079 0.343938
-0.119957 0.343518
-0.119834 0.343099
-0.119712 0.34268
-0.11959 0.342262
-0.119468 0.341844
-0.119347 0.341427
-0.119225 0.341011
-0.119104 0.340595
-0.118982 0.340179
-0.118861 0.339764
-0.11874 0.339349
-0.118619 0.338935
-0.118498 0.338522
-0.118378 0.338109
-0.118257 0.337696
-0.118136 0.337284
-0.118016 0.336873
-0.117896 0.336462
-0.117776 0.336051
-0.117656 0.335642
-0.117536 0.335232
-0.117416 0.334823
-0.117297 0.334415
-0.117177 0.334007
-0.117058 0.3336
-0.116938 0.333193
-0.116819 0.332786
-0.1167 0.332381
-0.116581 0.331975
-0.116463 0.331571
-0.116344 0.331166
-0.116226 0.330763
-0.116107 0.330359
-0.115989 0.329957
-0.115871 0.329554
-0.115753 0.329153
-0.115635 0.328752
-0.115517 0.328351
-0.1154 0.327951
-0.115282 0.327551
-0.115165 0.327152
-0.115048 0.326753
-0.11493 0.326355
-0.114813 0.325958
-0.114697 0.325561
-0.11458 0.325164
-0.114463 0.324768
-0.114347 0.324373
-0.11423 0.323978
-0.114114 0.323583
-0.113998 0.323189
-0.113882 0.322796
-0.113766 0.322403
-0.11365 0.32201
-0.113535 0.321618
-0.113419 0.321227
-0.113304 0.320836
-0.113189 0.320446
-0.113074 0.320056
-0.112959 0.319666
-0.112844 0.319277
-0.112729 0.318889
-0.112615 0.318501
-0.1125 0.318114
-0.112386 0.317727
-0.112272 0.317341
-0.112157 0.316955
-0.112044 0.31657
-0.11193 0.316185
-0.111816 0.315801
-0.111702 0.315417
-0.111589 0.315034
-0.111476 0.314651
-0.111362 0.314269
-0.111249 0.313887
-0.111136 0.313506
-0.111024 0.313125
-0.110911 0.312745
-0.110798 0.312365
-0.110686 0.311986
-0.110574 0.311608
-0.110462 0.311229
-0.11035 0.310852
-0.110238 0.310475
-0.110126 0.310098
-0.110014 0.309722
-0.109903 0.309346
-0.109791 0.308971
-0.10968 0.308597
-0.109569 0.308223
-0.109458 0.307849
-0.109347 0.307476
-0.109236 0.307104
-0.109126 0.306732
-0.109015 0.30636
-0.108905 0.305989
-0.108795 0.305619
-0.108685 0.305249
-0.108575 0.304879
-0.108465 0.30451
-0.108355 0.304142
-0.108245 0.303774
-0.108136 0.303406
-0.108027 0.303039
-0.107918 0.302673
-0.107808 0.302307
-0.1077 0.301942
-0.107591 0.301577
-0.107482 0.301212
-0.107374 0.300849
-0.107265 0.300485
-0.107157 0.300122
-0.107049 0.29976
-0.106941 0.299398
-0.106833 0.299037
-0.106725 0.298676
-0.106617 0.298316
-0.10651 0.297956
-0.106403 0.297596
-0.106295 0.297238
-0.106188 0.296879
-0.106081 0.296521
-0.105974 0.296164
-0.105868 0.295807
-0.105761 0.295451
-0.105655 0.295095
-0.105548 0.29474
-0.105442 0.294385
-0.105336 0.294031
-0.10523 0.293677
-0.105125 0.293324
-0.105019 0.292971
-0.104913 0.292619
-0.104808 0.292267
-0.104703 0.291916
-0.104598 0.291565
-0.104493 0.291215
-0.104388 0.290865
-0.104283 0.290516
-0.104178 0.290167
-0.104074 0.289819
-0.10397 0.289472
-0.103865 0.289124
-0.103761 0.288778
-0.103658 0.288431
-0.103554 0.288086
-0.10345 0.287741
-0.103347 0.287396
-0.103243 0.287052
-0.10314 0.286708
-0.103037 0.286365
-0.102934 0.286022
-0.102831 0.28568
-0.102728 0.285338
-0.102626 0.284997
-0.102523 0.284657
-0.102421 0.284316
-0.102319 0.283977
-0.102216 0.283638
-0.102115 0.283299
-0.102013 0.282961
-0.101911 0.282623
-0.10181 0.282286
-0.101708 0.281949
-0.101607 0.281613
-0.101506 0.281277
-0.101405 0.280942
-0.101304 0.280608
-0.101203 0.280274
-0.101103 0.27994
-0.101002 0.279607
-0.100902 0.279274
-0.100802 0.278942
-0.100702 0.27861
-0.100602 0.278279
-0.100502 0.277949
-0.100402 0.277618
-0.100303 0.277289
-0.100203 0.27696
-0.100104 0.276631
-0.100005 0.276303
-0.099906 0.275975
-0.0998071 0.275648
-0.0997084 0.275321
-0.0996098 0.274995
-0.0995114 0.274669
-0.0994131 0.274344
-0.0993149 0.27402
-0.0992169 0.273696
-0.099119 0.273372
-0.0990212 0.273049
-0.0989236 0.272726
-0.0988261 0.272404
-0.0987288 0.272082
-0.0986315 0.271761
-0.0985344 0.27144
-0.0984375 0.27112
-0.0983407 0.2708
-0.098244 0.270481
-0.0981475 0.270163
-0.0980511 0.269844
-0.0979548 0.269527
-0.0978587 0.269209
-0.0977627 0.268893
-0.0976668 0.268576
-0.0975711 0.268261
-0.0974755 0.267946
-0.09738 0.267631
-0.0972847 0.267317
-0.0971895 0.267003
-0.0970945 0.26669
-0.0969996 0.266377
-0.0969048 0.266065
-0.0968102 0.265753
-0.0967157 0.265442
-0.0966213 0.265131
-0.0965271 0.26482
-0.096433 0.264511
-0.096339 0.264201
-0.0962452 0.263893
-0.0961515 0.263584
-0.096058 0.263277
-0.0959646 0.262969
-0.0958713 0.262662
-0.0957782 0.262356
-0.0956852 0.26205
-0.0955924 0.261745
-0.0954996 0.26144
-0.0954071 0.261136
-0.0953146 0.260832
-0.0952223 0.260528
-0.0951301 0.260225
-0.0950381 0.259923
-0.0949462 0.259621
-0.0948545 0.25932
-0.0947628 0.259019
-0.0946714 0.258718
-0.09458 0.258418
-0.0944888 0.258119
-0.0943977 0.25782
-0.0943068 0.257522
-0.094216 0.257224
-0.0941254 0.256926
-0.0940348 0.256629
-0.0939445 0.256333
-0.0938542 0.256037
-0.0937641 0.255741
-0.0936742 0.255446
-0.0935843 0.255152
-0.0934946 0.254857
-0.0934051 0.254564
-0.0933157 0.254271
-0.0932264 0.253978
-0.0931373 0.253686
-0.0930483 0.253394
-0.0929594 0.253103
-0.0928707 0.252813
-0.0927821 0.252523
-0.0926937 0.252233
-0.0926054 0.251944
-0.0925172 0.251655
-0.0924292 0.251367
-0.0923413 0.251079
-0.0922536 0.250792
-0.092166 0.250505
-0.0920785 0.250219
-0.0919912 0.249933
-0.091904 0.249648
-0.0918169 0.249363
-0.09173 0.249079
-0.0916432 0.248795
-0.0915566 0.248512
-0.0914701 0.248229
-0.0913838 0.247946
-0.0912975 0.247664
-0.0912115 0.247383
-0.0911255 0.247102
-0.0910397 0.246822
-0.0909541 0.246542
-0.0908686 0.246262
-0.0907832 0.245983
-0.0906979 0.245705
-0.0906128 0.245427
-0.0905279 0.245149
-0.0904431 0.244872
-0.0903584 0.244596
-0.0902738 0.24432
-0.0901894 0.244044
-0.0901052 0.243769
-0.0900211 0.243494
-0.0899371 0.24322
-0.0898532 0.242947
-0.0897695 0.242673
-0.089686 0.242401
-0.0896026 0.242129
-0.0895193 0.241857
-0.0894362 0.241586
-0.0893532 0.241315
-0.0892703 0.241045
-0.0891876 0.240775
-0.089105 0.240505
-0.0890226 0.240237
-0.0889403 0.239968
-0.0888581 0.2397
-0.0887761 0.239433
-0.0886942 0.239166
-0.0886125 0.2389
-0.0885309 0.238634
-0.0884495 0.238368
-0.0883682 0.238103
-0.088287 0.237839
-0.088206 0.237575
-0.0881251 0.237311
-0.0880443 0.237048
-0.0879637 0.236785
-0.0878833 0.236523
-0.0878029 0.236262
-0.0877228 0.236
-0.0876427 0.23574
-0.0875628 0.23548
-0.0874831 0.23522
-0.0874035 0.234961
-0.087324 0.234702
-0.0872447 0.234444
-0.0871655 0.234186
-0.0870864 0.233928
-0.0870075 0.233671
-0.0869287 0.233415
-0.0868501 0.233159
-0.0867716 0.232904
-0.0866933 0.232649
-0.0866151 0.232394
-0.086537 0.23214
-0.0864591 0.231887
-0.0863813 0.231634
-0.0863037 0.231381
-0.0862262 0.231129
-0.0861489 0.230877
-0.0860717 0.230626
-0.0859946 0.230376
-0.0859177 0.230125
-0.0858409 0.229876
-0.0857643 0.229626
-0.0856878 0.229378
-0.0856114 0.229129
-0.0855352 0.228881
-0.0854591 0.228634
-0.0853832 0.228387
-0.0853074 0.228141
-0.0852318 0.227895
-0.0851563 0.227649
-0.0850809 0.227404
-0.0850057 0.22716
-0.0849307 0.226916
-0.0848557 0.226672
-0.0847809 0.226429
-0.0847063 0.226187
-0.0846318 0.225944
-0.0845574 0.225703
-0.0844832 0.225461
-0.0844092 0.225221
-0.0843352 0.22498
-0.0842614 0.224741
-0.0841878 0.224501
-0.0841143 0.224262
-0.0840409 0.224024
-0.0839677 0.223786
-0.0838947 0.223549
-0.0838217 0.223312
-0.083749 0.223075
-0.0836763 0.222839
-0.0836038 0.222604
-0.0835315 0.222369
-0.0834593 0.222134
-0.0833872 0.2219
-0.0833153 0.221666
-0.0832435 0.221433
-0.0831718 0.2212
-0.0831004 0.220968
-0.083029 0.220736
-0.0829578 0.220505
-0.0828867 0.220274
-0.0828158 0.220043
-0.082745 0.219813
-0.0826744 0.219584
-0.0826039 0.219355
-0.0825336 0.219126
-0.0824634 0.218898
-0.0823933 0.218671
-0.0823234 0.218444
-0.0822536 0.218217
-0.082184 0.217991
-0.0821145 0.217765
-0.0820452 0.21754
-0.081976 0.217315
-0.081907 0.21709
-0.0818381 0.216867
-0.0817693 0.216643
-0.0817007 0.21642
-0.0816322 0.216198
-0.0815639 0.215976
-0.0814957 0.215754
-0.0814277 0.215533
-0.0813598 0.215312
-0.081292 0.215092
-0.0812244 0.214873
-0.081157 0.214653
-0.0810896 0.214435
-0.0810225 0.214216
-0.0809554 0.213998
-0.0808886 0.213781
-0.0808218 0.213564
-0.0807552 0.213348
-0.0806888 0.213132
-0.0806225 0.212916
-0.0805563 0.212701
-0.0804903 0.212486
-0.0804244 0.212272
-0.0803587 0.212059
-0.0802931 0.211845
-0.0802277 0.211633
-0.0801624 0.21142
-0.0800973 0.211208
-0.0800323 0.210997
-0.0799674 0.210786
-0.0799027 0.210576
-0.0798382 0.210366
-0.0797737 0.210156
-0.0797095 0.209947
-0.0796453 0.209738
-0.0795814 0.20953
-0.0795175 0.209323
-0.0794538 0.209115
-0.0793903 0.208909
-0.0793269 0.208702
-0.0792636 0.208496
-0.0792005 0.208291
-0.0791376 0.208086
-0.0790748 0.207882
-0.0790121 0.207678
-0.0789496 0.207474
-0.0788872 0.207271
-0.0788249 0.207068
-0.0787629 0.206866
-0.0787009 0.206664
-0.0786391 0.206463
-0.0785775 0.206262
-0.078516 0.206062
-0.0784546 0.205862
-0.0783934 0.205662
-0.0783323 0.205463
-0.0782714 0.205265
-0.0782106 0.205067
-0.07815 0.204869
-0.0780895 0.204672
-0.0780292 0.204475
-0.077969 0.204279
-0.0779089 0.204083
-0.077849 0.203888
-0.0777893 0.203693
-0.0777297 0.203499
-0.0776702 0.203305
-0.0776109 0.203111
-0.0775517 0.202918
-0.0774927 0.202725
-0.0774339 0.202533
-0.0773751 0.202341
-0.0773166 0.20215
-0.0772581 0.201959
-0.0771998 0.201769
-0.0771417 0.201579
-0.0770837 0.20139
-0.0770259 0.201201
-0.0769682 0.201012
-0.0769106 0.200824
-0.0768532 0.200636
-0.0767959 0.200449
-0.0767388 0.200262
-0.0766819 0.200076
-0.076625 0.19989
-0.0765684 0.199705
-0.0765118 0.19952
-0.0764555 0.199336
-0.0763992 0.199151
-0.0763432 0.198968
-0.0762872 0.198785
-0.0762314 0.198602
-0.0761758 0.19842
-0.0761203 0.198238
-0.076065 0.198057
-0.0760098 0.197876
-0.0759547 0.197696
-0.0758998 0.197516
-0.075845 0.197336
-0.0757904 0.197157
-0.075736 0.196978
-0.0756817 0.1968
-0.0756275 0.196622
-0.0755735 0.196445
-0.0755196 0.196268
-0.0754659 0.196092
-0.0754123 0.195916
-0.0753589 0.19574
-0.0753056 0.195565
-0.0752525 0.195391
-0.0751995 0.195217
-0.0751467 0.195043
-0.075094 0.19487
-0.0750414 0.194697
-0.074989 0.194525
-0.0749368 0.194353
-0.0748847 0.194181
-0.0748327 0.19401
-0.0747809 0.19384
-0.0747293 0.19367
-0.0746778 0.1935
-0.0746264 0.193331
-0.0745752 0.193162
-0.0745242 0.192993
-0.0744733 0.192826
-0.0744225 0.192658
-0.0743719 0.192491
-0.0743214 0.192325
-0.0742711 0.192158
-0.0742209 0.191993
-0.0741709 0.191828
-0.074121 0.191663
-0.0740713 0.191498
-0.0740218 0.191335
-0.0739723 0.191171
-0.073923 0.191008
-0.0738739 0.190846
-0.0738249 0.190683
-0.0737761 0.190522
-0.0737274 0.19036
-0.0736789 0.1902
-0.0736305 0.190039
-0.0735823 0.189879
-0.0735342 0.18972
-0.0734863 0.189561
-0.0734385 0.189402
-0.0733908 0.189244
-0.0733433 0.189087
-0.073296 0.188929
-0.0732488 0.188772
-0.0732018 0.188616
-0.0731549 0.18846
-0.0731081 0.188305
-0.0730616 0.18815
-0.0730151 0.187995
-0.0729688 0.187841
-0.0729227 0.187687
-0.0728767 0.187534
-0.0728308 0.187381
-0.0727851 0.187229
-0.0727396 0.187077
-0.0726942 0.186925
-0.0726489 0.186774
-0.0726038 0.186623
-0.0725589 0.186473
-0.0725141 0.186323
-0.0724694 0.186174
-0.0724249 0.186025
-0.0723806 0.185877
-0.0723364 0.185729
-0.0722924 0.185581
-0.0722485 0.185434
-0.0722047 0.185287
-0.0721611 0.185141
-0.0721177 0.184995
-0.0720744 0.18485
-0.0720312 0.184705
-0.0719882 0.18456
-0.0719454 0.184416
-0.0719027 0.184273
-0.0718601 0.184129
-0.0718177 0.183987
-0.0717755 0.183844
-0.0717334 0.183702
-0.0716914 0.183561
-0.0716496 0.18342
-0.071608 0.183279
-0.0715665 0.183139
-0.0715251 0.182999
-0.071484 0.18286
-0.0714429 0.182721
-0.071402 0.182583
-0.0713613 0.182445
-0.0713207 0.182307
-0.0712802 0.18217
-0.07124 0.182034
-0.0711998 0.181897
-0.0711598 0.181761
-0.07112 0.181626
-0.0710803 0.181491
-0.0710408 0.181357
-0.0710014 0.181223
-0.0709622 0.181089
-0.0709231 0.180956
-0.0708842 0.180823
-0.0708454 0.180691
-0.0708067 0.180559
-0.0707683 0.180427
-0.0707299 0.180296
-0.0706918 0.180166
-0.0706538 0.180035
-0.0706159 0.179906
-0.0705782 0.179776
-0.0705406 0.179648
-0.0705032 0.179519
